# Goxel 0.11.1
# One line per voxel
# X Y Z RRGGBB
9 -23 -2 ffffff
9 -22 -2 ffffff
10 -22 -2 ffffff
9 -21 -2 ffffff
10 -21 -2 ffffff
9 -20 -2 ffffff
10 -20 -2 fefefe
10 -19 -2 ffffff
10 -18 -2 ffffff
10 -17 -2 ffffff
0 -28 -1 ffffff
1 -28 -1 ffffff
2 -28 -1 fefefe
1 -27 -1 fefefe
2 -27 -1 ffffff
3 -27 -1 ffffff
4 -27 -1 fefefe
5 -27 -1 fefefe
5 -26 -1 ffffff
6 -26 -1 ffffff
7 -26 -1 fefefe
6 -25 -1 fefefe
7 -25 -1 ffffff
8 -25 -1 fefefe
7 -24 -1 ffffff
8 -24 -1 ffffff
9 -24 -1 ffffff
8 -23 -1 ffffff
9 -23 -1 ffffff
9 -22 -1 ffffff
10 -22 -1 ffffff
9 -21 -1 ffffff
10 -21 -1 ffffff
10 -20 -1 ffffff
10 -19 -1 ffffff
10 -18 -1 fefefe
10 -17 -1 ffffff
-2 -21 -13 ffffff
-1 -21 -13 ffffff
-3 -20 -13 ffffff
-2 -20 -13 fefefe
-1 -20 -13 fefefe
-5 -19 -13 ffffff
-4 -19 -13 ffffff
-3 -19 -13 fefefe
-2 -19 -13 ffffff
-1 -19 -13 ffffff
-5 -18 -13 ffffff
-4 -18 -13 ffffff
-3 -18 -13 fefefe
-2 -18 -13 ffffff
-1 -18 -13 ffffff
-5 -17 -13 ffffff
-4 -17 -13 ffffff
-3 -17 -13 fefefe
-2 -17 -13 ffffff
-1 -17 -13 fefefe
-3 -23 -12 fefefe
-2 -23 -12 ffffff
-1 -23 -12 fefefe
-4 -22 -12 ffffff
-3 -22 -12 ffffff
-2 -22 -12 ffffff
-1 -22 -12 ffffff
-5 -21 -12 ffffff
-4 -21 -12 ffffff
-3 -21 -12 fefefe
-2 -21 -12 ffffff
-1 -21 -12 ffffff
-5 -20 -12 ffffff
-4 -20 -12 ffffff
-3 -20 -12 ffffff
-2 -20 -12 ffffff
-1 -20 -12 fefefe
-6 -19 -12 ffffff
-5 -19 -12 ffffff
-4 -19 -12 fefefe
-3 -19 -12 ffffff
-2 -19 -12 ffffff
-7 -18 -12 fefefe
-6 -18 -12 ffffff
-5 -18 -12 fefefe
-4 -18 -12 ffffff
-3 -18 -12 ffffff
-7 -17 -12 ffffff
-6 -17 -12 ffffff
-5 -17 -12 ffffff
-4 -17 -12 ffffff
-3 -17 -12 ffffff
-2 -17 -12 ffffff
-3 -24 -11 ffffff
-2 -24 -11 ffffff
-1 -24 -11 fefefe
-5 -23 -11 ffffff
-4 -23 -11 fefefe
-3 -23 -11 ffffff
-2 -23 -11 ffffff
-1 -23 -11 fefefe
-6 -22 -11 ffffff
-5 -22 -11 fefefe
-4 -22 -11 ffffff
-3 -22 -11 ffffff
-2 -22 -11 ffffff
-1 -22 -11 fefefe
-6 -21 -11 fefefe
-5 -21 -11 ffffff
-4 -21 -11 ffffff
-3 -21 -11 fefefe
-6 -20 -11 ffffff
-5 -20 -11 ffffff
-4 -20 -11 fefefe
-7 -19 -11 fefefe
-6 -19 -11 ffffff
-5 -19 -11 ffffff
-7 -18 -11 fefefe
-6 -18 -11 ffffff
-8 -17 -11 ffffff
-7 -17 -11 fefefe
-6 -17 -11 ffffff
-5 -17 -11 ffffff
-4 -17 -11 ffffff
-3 -17 -11 ffffff
-2 -17 -11 ffffff
-3 -25 -10 ffffff
-2 -25 -10 ffffff
-1 -25 -10 ffffff
-5 -24 -10 fefefe
-4 -24 -10 ffffff
-3 -24 -10 ffffff
-2 -24 -10 ffffff
-1 -24 -10 fefefe
-6 -23 -10 ffffff
-5 -23 -10 ffffff
-4 -23 -10 ffffff
-3 -23 -10 ffffff
-2 -23 -10 ffffff
-7 -22 -10 ffffff
-6 -22 -10 ffffff
-5 -22 -10 ffffff
-4 -22 -10 fefefe
-7 -21 -10 ffffff
-6 -21 -10 ffffff
-5 -21 -10 ffffff
-7 -20 -10 ffffff
-6 -20 -10 fefefe
-7 -19 -10 ffffff
-6 -19 -10 ffffff
-8 -18 -10 fefefe
-7 -18 -10 ffffff
-6 -18 -10 ffffff
-8 -17 -10 ffffff
-7 -17 -10 ffffff
-6 -17 -10 ffffff
-5 -17 -10 ffffff
-4 -17 -10 fefefe
-3 -17 -10 ffffff
-3 -26 -9 fefefe
-2 -26 -9 fefefe
-1 -26 -9 ffffff
-5 -25 -9 ffffff
-4 -25 -9 fefefe
-3 -25 -9 ffffff
-2 -25 -9 fefefe
-1 -25 -9 ffffff
-6 -24 -9 ffffff
-5 -24 -9 ffffff
-4 -24 -9 fefefe
-3 -24 -9 ffffff
-2 -24 -9 ffffff
-7 -23 -9 ffffff
-6 -23 -9 ffffff
-5 -23 -9 ffffff
-4 -23 -9 fefefe
-8 -22 -9 ffffff
-7 -22 -9 fefefe
-6 -22 -9 ffffff
-8 -21 -9 ffffff
-7 -21 -9 ffffff
-6 -21 -9 ffffff
-8 -20 -9 ffffff
-7 -20 -9 ffffff
-8 -19 -9 ffffff
-7 -19 -9 ffffff
-8 -18 -9 ffffff
-7 -18 -9 ffffff
-8 -17 -9 ffffff
-7 -17 -9 ffffff
-5 -26 -8 ffffff
-4 -26 -8 ffffff
-3 -26 -8 ffffff
-2 -26 -8 fefefe
-1 -26 -8 fefefe
-6 -25 -8 ffffff
-5 -25 -8 ffffff
-4 -25 -8 ffffff
-3 -25 -8 ffffff
-2 -25 -8 ffffff
-1 -25 -8 ffffff
-7 -24 -8 fefefe
-6 -24 -8 fefefe
-5 -24 -8 ffffff
-4 -24 -8 ffffff
-8 -23 -8 ffffff
-7 -23 -8 ffffff
-6 -23 -8 fefefe
-8 -22 -8 ffffff
-7 -22 -8 fefefe
-8 -21 -8 ffffff
-7 -21 -8 ffffff
-8 -20 -8 ffffff
-8 -19 -8 ffffff
-7 -19 -8 fefefe
-8 -18 -8 ffffff
-7 -18 -8 ffffff
-8 -17 -8 ffffff
-7 -17 -8 ffffff
-3 -27 -7 ffffff
-2 -27 -7 ffffff
-1 -27 -7 ffffff
-6 -26 -7 ffffff
-5 -26 -7 ffffff
-4 -26 -7 ffffff
-3 -26 -7 fefefe
-2 -26 -7 ffffff
-1 -26 -7 ffffff
-7 -25 -7 ffffff
-6 -25 -7 ffffff
-5 -25 -7 ffffff
-4 -25 -7 ffffff
-8 -24 -7 ffffff
-7 -24 -7 fefefe
-6 -24 -7 ffffff
-5 -24 -7 ffffff
-8 -23 -7 fefefe
-7 -23 -7 ffffff
-9 -22 -7 ffffff
-8 -22 -7 fefefe
-7 -22 -7 ffffff
-9 -21 -7 ffffff
-8 -21 -7 ffffff
-9 -20 -7 ffffff
-8 -20 -7 fefefe
-9 -19 -7 ffffff
-8 -19 -7 ffffff
-8 -18 -7 ffffff
-8 -17 -7 ffffff
-4 -27 -6 ffffff
-3 -27 -6 ffffff
-2 -27 -6 ffffff
-1 -27 -6 ffffff
-6 -26 -6 fefefe
-5 -26 -6 ffffff
-4 -26 -6 ffffff
-3 -26 -6 fefefe
-2 -26 -6 ffffff
-1 -26 -6 ffffff
-7 -25 -6 ffffff
-6 -25 -6 ffffff
-5 -25 -6 ffffff
-8 -24 -6 ffffff
-7 -24 -6 ffffff
-6 -24 -6 ffffff
-9 -23 -6 fefefe
-8 -23 -6 ffffff
-7 -23 -6 ffffff
-9 -22 -6 ffffff
-8 -22 -6 ffffff
-9 -21 -6 ffffff
-8 -21 -6 ffffff
-9 -20 -6 ffffff
-8 -20 -6 ffffff
-9 -19 -6 ffffff
-8 -19 -6 fefefe
-9 -18 -6 fefefe
-8 -18 -6 ffffff
-9 -17 -6 ffffff
-8 -17 -6 ffffff
-5 -27 -5 ffffff
-4 -27 -5 ffffff
-3 -27 -5 fefefe
-2 -27 -5 ffffff
-1 -27 -5 ffffff
-7 -26 -5 ffffff
-6 -26 -5 ffffff
-5 -26 -5 ffffff
-4 -26 -5 ffffff
-3 -26 -5 ffffff
-8 -25 -5 fefefe
-7 -25 -5 ffffff
-6 -25 -5 ffffff
-8 -24 -5 ffffff
-7 -24 -5 ffffff
-9 -23 -5 ffffff
-8 -23 -5 fefefe
-9 -22 -5 ffffff
-8 -22 -5 fefefe
-9 -21 -5 ffffff
-9 -20 -5 ffffff
-9 -19 -5 ffffff
-9 -18 -5 ffffff
-8 -18 -5 fefefe
-9 -17 -5 ffffff
-8 -17 -5 ffffff
-1 -28 -4 fefefe
-5 -27 -4 ffffff
-4 -27 -4 ffffff
-3 -27 -4 ffffff
-2 -27 -4 ffffff
-1 -27 -4 fefefe
-7 -26 -4 ffffff
-6 -26 -4 ffffff
-5 -26 -4 fefefe
-4 -26 -4 ffffff
-8 -25 -4 ffffff
-7 -25 -4 ffffff
-6 -25 -4 ffffff
-8 -24 -4 fefefe
-7 -24 -4 ffffff
-9 -23 -4 ffffff
-8 -23 -4 ffffff
-9 -22 -4 ffffff
-9 -21 -4 ffffff
-9 -20 -4 fefefe
-10 -19 -4 ffffff
-9 -19 -4 ffffff
-10 -18 -4 fefefe
-9 -18 -4 ffffff
-9 -17 -4 ffffff
-2 -28 -3 fefefe
-1 -28 -3 fefefe
-5 -27 -3 ffffff
-4 -27 -3 ffffff
-3 -27 -3 ffffff
-2 -27 -3 ffffff
-1 -27 -3 ffffff
-7 -26 -3 ffffff
-6 -26 -3 ffffff
-5 -26 -3 ffffff
-8 -25 -3 fefefe
-7 -25 -3 ffffff
-6 -25 -3 ffffff
-8 -24 -3 ffffff
-7 -24 -3 fefefe
-9 -23 -3 ffffff
-8 -23 -3 fefefe
-9 -22 -3 ffffff
-10 -21 -3 ffffff
-9 -21 -3 ffffff
-10 -20 -3 ffffff
-9 -20 -3 ffffff
-10 -19 -3 ffffff
-9 -19 -3 fefefe
-10 -18 -3 ffffff
-9 -18 -3 fefefe
-10 -17 -3 ffffff
-9 -17 -3 ffffff
-2 -28 -2 ffffff
-1 -28 -2 ffffff
-5 -27 -2 ffffff
-4 -27 -2 ffffff
-3 -27 -2 fefefe
-2 -27 -2 ffffff
-1 -27 -2 fefefe
-7 -26 -2 ffffff
-6 -26 -2 ffffff
-5 -26 -2 ffffff
-8 -25 -2 ffffff
-7 -25 -2 fefefe
-6 -25 -2 ffffff
-9 -24 -2 ffffff
-8 -24 -2 ffffff
-7 -24 -2 ffffff
-9 -23 -2 ffffff
-8 -23 -2 ffffff
-10 -22 -2 ffffff
-9 -22 -2 ffffff
-10 -21 -2 ffffff
-9 -21 -2 fefefe
-10 -20 -2 fefefe
-9 -20 -2 ffffff
-10 -19 -2 ffffff
-10 -18 -2 fefefe
-10 -17 -2 ffffff
-2 -28 -1 fefefe
-1 -28 -1 ffffff
-5 -27 -1 ffffff
-4 -27 -1 fefefe
-3 -27 -1 fefefe
-2 -27 -1 fefefe
-1 -27 -1 ffffff
-7 -26 -1 ffffff
-6 -26 -1 ffffff
-5 -26 -1 ffffff
-8 -25 -1 fefefe
-7 -25 -1 ffffff
-6 -25 -1 ffffff
-9 -24 -1 ffffff
-8 -24 -1 ffffff
-7 -24 -1 ffffff
-9 -23 -1 ffffff
-8 -23 -1 ffffff
-10 -22 -1 ffffff
-9 -22 -1 ffffff
-10 -21 -1 ffffff
-9 -21 -1 ffffff
-10 -20 -1 ffffff
-10 -19 -1 ffffff
-10 -18 -1 ffffff
-10 -17 -1 ffffff
0 -28 0 ffffff
1 -28 0 fefefe
2 -28 0 ffffff
1 -27 0 ffffff
2 -27 0 ffffff
3 -27 0 ffffff
4 -27 0 ffffff
5 -27 0 ffffff
4 -26 0 ffffff
5 -26 0 ffffff
6 -26 0 ffffff
7 -26 0 ffffff
6 -25 0 ffffff
7 -25 0 ffffff
8 -25 0 ffffff
8 -24 0 ffffff
9 -24 0 ffffff
8 -23 0 ffffff
9 -23 0 ffffff
9 -22 0 ffffff
10 -22 0 ffffff
9 -21 0 ffffff
10 -21 0 fefefe
10 -20 0 ffffff
10 -19 0 ffffff
10 -18 0 ffffff
10 -17 0 ffffff
0 -28 1 fefefe
1 -28 1 ffffff
2 -28 1 fefefe
0 -27 1 ffffff
1 -27 1 fefefe
2 -27 1 ffffff
3 -27 1 ffffff
4 -27 1 fefefe
5 -27 1 ffffff
4 -26 1 ffffff
5 -26 1 ffffff
6 -26 1 fefefe
7 -26 1 ffffff
6 -25 1 ffffff
7 -25 1 ffffff
8 -25 1 ffffff
7 -24 1 fefefe
8 -24 1 ffffff
9 -24 1 fefefe
8 -23 1 ffffff
9 -23 1 ffffff
9 -22 1 ffffff
10 -22 1 ffffff
9 -21 1 ffffff
10 -21 1 ffffff
10 -20 1 ffffff
10 -19 1 fefefe
10 -18 1 ffffff
10 -17 1 ffffff
0 -28 2 ffffff
1 -28 2 ffffff
2 -28 2 ffffff
0 -27 2 ffffff
1 -27 2 ffffff
2 -27 2 ffffff
3 -27 2 ffffff
4 -27 2 ffffff
5 -27 2 ffffff
4 -26 2 ffffff
5 -26 2 ffffff
6 -26 2 ffffff
7 -26 2 ffffff
6 -25 2 ffffff
7 -25 2 ffffff
8 -25 2 ffffff
7 -24 2 ffffff
8 -24 2 ffffff
9 -24 2 ffffff
8 -23 2 ffffff
9 -23 2 ffffff
9 -22 2 ffffff
10 -22 2 ffffff
9 -21 2 ffffff
10 -21 2 ffffff
10 -20 2 ffffff
10 -19 2 ffffff
10 -18 2 ffffff
10 -17 2 ffffff
0 -28 3 ffffff
0 -27 3 ffffff
1 -27 3 ffffff
2 -27 3 ffffff
3 -27 3 ffffff
4 -27 3 ffffff
5 -27 3 ffffff
3 -26 3 ffffff
4 -26 3 ffffff
5 -26 3 ffffff
6 -26 3 ffffff
6 -25 3 ffffff
7 -25 3 fefefe
8 -25 3 fefefe
7 -24 3 ffffff
8 -24 3 ffffff
9 -24 3 ffffff
8 -23 3 ffffff
9 -23 3 ffffff
9 -22 3 ffffff
10 -22 3 fefefe
9 -21 3 ffffff
10 -21 3 fefefe
10 -20 3 ffffff
10 -19 3 fefefe
10 -18 3 ffffff
10 -17 3 ffffff
0 -27 4 ffffff
1 -27 4 ffffff
2 -27 4 fefefe
3 -27 4 ffffff
4 -27 4 ffffff
3 -26 4 fefefe
4 -26 4 ffffff
5 -26 4 ffffff
6 -26 4 ffffff
5 -25 4 ffffff
6 -25 4 ffffff
7 -25 4 ffffff
7 -24 4 fefefe
8 -24 4 ffffff
8 -23 4 ffffff
9 -23 4 fefefe
9 -22 4 ffffff
9 -21 4 ffffff
10 -21 4 ffffff
9 -20 4 ffffff
10 -20 4 ffffff
10 -19 4 ffffff
10 -18 4 ffffff
9 -17 4 ffffff
10 -17 4 ffffff
0 -27 5 ffffff
1 -27 5 ffffff
2 -27 5 ffffff
3 -27 5 ffffff
4 -27 5 ffffff
1 -26 5 ffffff
2 -26 5 ffffff
3 -26 5 ffffff
4 -26 5 fefefe
5 -26 5 ffffff
6 -26 5 fefefe
4 -25 5 ffffff
5 -25 5 ffffff
6 -25 5 ffffff
7 -25 5 ffffff
6 -24 5 ffffff
7 -24 5 ffffff
8 -24 5 fefefe
8 -23 5 ffffff
9 -23 5 ffffff
8 -22 5 ffffff
9 -22 5 fefefe
9 -21 5 fefefe
10 -21 5 fefefe
9 -20 5 ffffff
10 -20 5 fefefe
9 -19 5 ffffff
10 -19 5 ffffff
9 -18 5 ffffff
10 -18 5 ffffff
9 -17 5 ffffff
10 -17 5 ffffff
0 -27 6 ffffff
1 -27 6 ffffff
2 -27 6 ffffff
3 -27 6 fefefe
0 -26 6 ffffff
1 -26 6 ffffff
2 -26 6 ffffff
3 -26 6 fefefe
4 -26 6 ffffff
5 -26 6 ffffff
4 -25 6 fefefe
5 -25 6 ffffff
6 -25 6 ffffff
7 -25 6 ffffff
6 -24 6 ffffff
7 -24 6 fefefe
8 -24 6 ffffff
7 -23 6 ffffff
8 -23 6 ffffff
9 -23 6 ffffff
8 -22 6 fefefe
9 -22 6 fefefe
9 -21 6 ffffff
9 -20 6 ffffff
10 -20 6 fefefe
9 -19 6 ffffff
10 -19 6 ffffff
9 -18 6 fefefe
10 -18 6 ffffff
9 -17 6 ffffff
10 -17 6 ffffff
0 -26 7 fefefe
1 -26 7 ffffff
2 -26 7 ffffff
3 -26 7 ffffff
4 -26 7 ffffff
2 -25 7 fefefe
3 -25 7 fefefe
4 -25 7 ffffff
5 -25 7 ffffff
6 -25 7 ffffff
5 -24 7 fefefe
6 -24 7 fefefe
7 -24 7 fefefe
8 -24 7 ffffff
7 -23 7 ffffff
8 -23 7 fefefe
8 -22 7 fefefe
9 -22 7 fefefe
8 -21 7 ffffff
9 -21 7 ffffff
9 -20 7 ffffff
9 -19 7 ffffff
9 -18 7 ffffff
9 -17 7 ffffff
0 -26 8 ffffff
1 -26 8 ffffff
2 -26 8 ffffff
3 -26 8 ffffff
0 -25 8 ffffff
1 -25 8 fefefe
2 -25 8 ffffff
3 -25 8 fefefe
4 -25 8 ffffff
5 -25 8 ffffff
6 -25 8 ffffff
3 -24 8 ffffff
4 -24 8 ffffff
5 -24 8 ffffff
6 -24 8 ffffff
7 -24 8 ffffff
6 -23 8 fefefe
7 -23 8 ffffff
8 -23 8 fefefe
7 -22 8 ffffff
8 -22 8 ffffff
9 -22 8 ffffff
8 -21 8 fefefe
9 -21 8 ffffff
8 -20 8 ffffff
9 -20 8 fefefe
9 -19 8 ffffff
9 -18 8 ffffff
9 -17 8 ffffff
0 -25 9 ffffff
1 -25 9 ffffff
2 -25 9 ffffff
3 -25 9 ffffff
4 -25 9 fefefe
1 -24 9 ffffff
2 -24 9 ffffff
3 -24 9 ffffff
4 -24 9 ffffff
5 -24 9 ffffff
6 -24 9 fefefe
4 -23 9 fefefe
5 -23 9 ffffff
6 -23 9 ffffff
7 -23 9 fefefe
6 -22 9 ffffff
7 -22 9 ffffff
8 -22 9 ffffff
7 -21 9 ffffff
8 -21 9 ffffff
9 -21 9 ffffff
8 -20 9 ffffff
9 -20 9 ffffff
8 -19 9 ffffff
9 -19 9 ffffff
8 -18 9 fefefe
9 -18 9 ffffff
9 -17 9 fefefe
0 -25 10 fefefe
1 -25 10 ffffff
2 -25 10 ffffff
3 -25 10 ffffff
0 -24 10 ffffff
1 -24 10 ffffff
2 -24 10 ffffff
3 -24 10 fefefe
4 -24 10 ffffff
5 -24 10 ffffff
1 -23 10 ffffff
2 -23 10 ffffff
3 -23 10 fefefe
4 -23 10 fefefe
5 -23 10 ffffff
6 -23 10 ffffff
7 -23 10 ffffff
4 -22 10 ffffff
5 -22 10 fefefe
6 -22 10 fefefe
7 -22 10 fefefe
6 -21 10 ffffff
7 -21 10 ffffff
8 -21 10 ffffff
7 -20 10 ffffff
8 -20 10 ffffff
7 -19 10 ffffff
8 -19 10 fefefe
9 -19 10 ffffff
8 -18 10 ffffff
9 -18 10 fefefe
8 -17 10 ffffff
9 -17 10 ffffff
0 -24 11 ffffff
1 -24 11 fefefe
2 -24 11 ffffff
3 -24 11 ffffff
0 -23 11 ffffff
1 -23 11 fefefe
2 -23 11 ffffff
3 -23 11 fefefe
4 -23 11 ffffff
5 -23 11 fefefe
0 -22 11 ffffff
1 -22 11 ffffff
2 -22 11 ffffff
3 -22 11 ffffff
4 -22 11 ffffff
5 -22 11 ffffff
6 -22 11 fefefe
4 -21 11 fefefe
5 -21 11 fefefe
6 -21 11 fefefe
7 -21 11 fefefe
5 -20 11 ffffff
6 -20 11 ffffff
7 -20 11 ffffff
8 -20 11 ffffff
6 -19 11 ffffff
7 -19 11 ffffff
8 -19 11 ffffff
7 -18 11 fefefe
8 -18 11 ffffff
7 -17 11 fefefe
8 -17 11 ffffff
9 -17 11 ffffff
0 -23 12 fefefe
1 -23 12 ffffff
2 -23 12 ffffff
3 -23 12 ffffff
0 -22 12 fefefe
1 -22 12 ffffff
2 -22 12 ffffff
3 -22 12 ffffff
4 -22 12 ffffff
5 -22 12 fefefe
0 -21 12 ffffff
1 -21 12 fefefe
2 -21 12 ffffff
3 -21 12 ffffff
4 -21 12 fefefe
5 -21 12 ffffff
6 -21 12 ffffff
2 -20 12 fefefe
3 -20 12 ffffff
4 -20 12 ffffff
5 -20 12 fefefe
6 -20 12 ffffff
7 -20 12 fefefe
4 -19 12 ffffff
5 -19 12 ffffff
6 -19 12 ffffff
7 -19 12 ffffff
5 -18 12 ffffff
6 -18 12 ffffff
7 -18 12 fefefe
8 -18 12 ffffff
6 -17 12 ffffff
7 -17 12 ffffff
8 -17 12 fefefe
0 -21 13 fefefe
1 -21 13 ffffff
2 -21 13 ffffff
3 -21 13 ffffff
4 -21 13 ffffff
0 -20 13 ffffff
1 -20 13 fefefe
2 -20 13 ffffff
3 -20 13 ffffff
4 -20 13 ffffff
5 -20 13 ffffff
0 -19 13 ffffff
1 -19 13 ffffff
2 -19 13 ffffff
3 -19 13 ffffff
4 -19 13 ffffff
5 -19 13 fefefe
6 -19 13 ffffff
0 -18 13 ffffff
1 -18 13 ffffff
2 -18 13 ffffff
3 -18 13 ffffff
4 -18 13 ffffff
5 -18 13 ffffff
6 -18 13 ffffff
3 -17 13 fefefe
4 -17 13 ffffff
5 -17 13 ffffff
6 -17 13 ffffff
7 -17 13 ffffff
0 -19 14 ffffff
1 -19 14 ffffff
2 -19 14 ffffff
3 -19 14 ffffff
0 -18 14 ffffff
1 -18 14 ffffff
2 -18 14 ffffff
3 -18 14 ffffff
4 -18 14 ffffff
0 -17 14 fefefe
1 -17 14 ffffff
2 -17 14 fefefe
3 -17 14 ffffff
4 -17 14 ffffff
5 -17 14 ffffff
-10 -16 0 ffffff
-10 -15 0 ffffff
-10 -14 0 ffffff
-10 -13 0 ffffff
-10 -12 0 ffffff
-9 -12 0 ffffff
-10 -11 0 ffffff
-9 -11 0 ffffff
-8 -11 0 ffffff
-7 -11 0 fefefe
-9 -10 0 ffffff
-8 -10 0 ffffff
-7 -10 0 ffffff
-6 -10 0 ffffff
-5 -10 0 fefefe
-4 -10 0 ffffff
-2 -10 0 fefefe
-1 -10 0 fefefe
-8 -9 0 fefefe
-7 -9 0 fefefe
-6 -9 0 fefefe
-5 -9 0 ffffff
-4 -9 0 ffffff
-3 -9 0 ffffff
-2 -9 0 ffffff
-1 -9 0 ffffff
-7 -8 0 fefefe
-6 -8 0 ffffff
-5 -8 0 ffffff
-4 -8 0 ffffff
-3 -8 0 ffffff
-2 -8 0 ffffff
-1 -8 0 fefefe
-6 -7 0 fefefe
-5 -7 0 ffffff
-4 -7 0 ffffff
-3 -7 0 ffffff
-2 -7 0 ffffff
-10 -16 1 fefefe
-10 -15 1 ffffff
-10 -14 1 ffffff
-10 -13 1 ffffff
-10 -12 1 ffffff
-10 -11 1 ffffff
-9 -11 1 ffffff
-2 -11 1 ffffff
-1 -11 1 fefefe
-9 -10 1 fefefe
-8 -10 1 ffffff
-7 -10 1 ffffff
-2 -10 1 ffffff
-1 -10 1 ffffff
-8 -9 1 ffffff
-7 -9 1 fefefe
-2 -9 1 ffffff
-1 -9 1 ffffff
-8 -8 1 ffffff
-7 -8 1 ffffff
-6 -8 1 fefefe
-5 -8 1 ffffff
-4 -8 1 ffffff
-3 -8 1 ffffff
-2 -8 1 ffffff
-1 -8 1 fefefe
-8 -7 1 ffffff
-7 -7 1 ffffff
-6 -7 1 ffffff
-5 -7 1 fefefe
-4 -7 1 ffffff
-3 -7 1 ffffff
-2 -7 1 ffffff
-10 -16 2 ffffff
-10 -15 2 ffffff
-10 -14 2 ffffff
-10 -13 2 ffffff
-10 -12 2 ffffff
-2 -12 2 ffffff
-1 -12 2 ffffff
-10 -11 2 ffffff
-9 -11 2 ffffff
-2 -11 2 ffffff
-1 -11 2 fefefe
-9 -10 2 ffffff
-8 -10 2 ffffff
-2 -10 2 fefefe
-9 -9 2 ffffff
-8 -9 2 fefefe
-2 -9 2 ffffff
-8 -8 2 ffffff
-7 -8 2 fefefe
-3 -8 2 ffffff
-2 -8 2 ffffff
-8 -7 2 ffffff
-7 -7 2 fefefe
-6 -7 2 fefefe
-5 -7 2 ffffff
-4 -7 2 ffffff
-3 -7 2 ffffff
-2 -7 2 ffffff
-10 -16 3 ffffff
-10 -15 3 ffffff
-10 -14 3 ffffff
-10 -13 3 ffffff
-10 -12 3 fefefe
-9 -12 3 fefefe
-2 -12 3 fefefe
-1 -12 3 ffffff
-10 -11 3 fefefe
-9 -11 3 ffffff
-2 -11 3 ffffff
-1 -11 3 fefefe
-9 -10 3 ffffff
-8 -10 3 ffffff
-2 -10 3 fefefe
-1 -10 3 ffffff
-9 -9 3 ffffff
-8 -9 3 ffffff
-2 -9 3 fefefe
-1 -9 3 ffffff
-9 -8 3 ffffff
-8 -8 3 ffffff
-3 -8 3 ffffff
-2 -8 3 ffffff
-8 -7 3 ffffff
-7 -7 3 fefefe
-6 -7 3 ffffff
-5 -7 3 ffffff
-4 -7 3 ffffff
-3 -7 3 fefefe
-2 -7 3 ffffff
-10 -16 4 fefefe
-9 -16 4 ffffff
-10 -15 4 ffffff
-9 -15 4 ffffff
-10 -14 4 ffffff
-9 -14 4 ffffff
-10 -13 4 ffffff
-9 -13 4 fefefe
-10 -12 4 ffffff
-9 -12 4 ffffff
-1 -12 4 ffffff
-10 -11 4 ffffff
-9 -11 4 ffffff
-2 -11 4 ffffff
-1 -11 4 ffffff
-9 -10 4 fefefe
-2 -10 4 ffffff
-1 -10 4 ffffff
-9 -9 4 fefefe
-8 -9 4 ffffff
-2 -9 4 ffffff
-1 -9 4 ffffff
-9 -8 4 fefefe
-8 -8 4 ffffff
-2 -8 4 ffffff
-1 -8 4 fefefe
-8 -7 4 fefefe
-7 -7 4 ffffff
-6 -7 4 ffffff
-5 -7 4 ffffff
-4 -7 4 ffffff
-3 -7 4 ffffff
-2 -7 4 ffffff
-1 -7 4 ffffff
-10 -16 5 ffffff
-9 -16 5 ffffff
-10 -15 5 fefefe
-9 -15 5 ffffff
-10 -14 5 fefefe
-9 -14 5 ffffff
-10 -13 5 ffffff
-9 -13 5 ffffff
-10 -12 5 ffffff
-9 -12 5 ffffff
-10 -11 5 ffffff
-9 -11 5 fefefe
-9 -10 5 ffffff
-1 -10 5 ffffff
-9 -9 5 ffffff
-8 -9 5 ffffff
-1 -9 5 ffffff
-9 -8 5 fefefe
-8 -8 5 fefefe
-7 -8 5 ffffff
-2 -8 5 ffffff
-1 -8 5 ffffff
-8 -7 5 fefefe
-7 -7 5 fefefe
-6 -7 5 ffffff
-5 -7 5 ffffff
-4 -7 5 ffffff
-3 -7 5 ffffff
-2 -7 5 fefefe
-1 -7 5 fefefe
-10 -16 6 fefefe
-9 -16 6 ffffff
-9 -15 6 ffffff
-9 -14 6 ffffff
-9 -13 6 ffffff
-9 -12 6 ffffff
-9 -11 6 ffffff
-9 -10 6 ffffff
-9 -9 6 ffffff
-8 -9 6 ffffff
-9 -8 6 ffffff
-8 -8 6 ffffff
-7 -8 6 ffffff
-8 -7 6 ffffff
-7 -7 6 ffffff
-6 -7 6 fefefe
-5 -7 6 ffffff
-4 -7 6 ffffff
-3 -7 6 ffffff
-2 -7 6 ffffff
-1 -7 6 ffffff
-9 -16 7 ffffff
-9 -15 7 fefefe
-9 -14 7 ffffff
-9 -13 7 ffffff
-9 -12 7 fefefe
-9 -11 7 fefefe
-9 -10 7 ffffff
-8 -10 7 ffffff
-9 -9 7 fefefe
-8 -9 7 ffffff
-8 -8 7 ffffff
-7 -8 7 ffffff
-8 -7 7 ffffff
-7 -7 7 ffffff
-6 -7 7 fefefe
-5 -7 7 ffffff
-4 -7 7 ffffff
-3 -7 7 ffffff
-2 -7 7 ffffff
-1 -7 7 fefefe
-9 -16 8 fefefe
-9 -15 8 fefefe
-9 -14 8 ffffff
-9 -13 8 ffffff
-9 -12 8 ffffff
-9 -11 8 ffffff
-8 -11 8 ffffff
-9 -10 8 ffffff
